,ACCLASS,AG_DRIV,ALCOHOL,AUTOMOBILE,CYCLIST,DATE,DISABILITY,EMERG_VEH,HOOD_ID,HOUR,INITDIR,INVAGE,LIGHT,LOCCOORD,MANOEUVER,MOTORCYCLE,PASSENGER,PEDESTRIAN,RDSFCOND,REDLIGHT,ROAD_CLASS,SPEEDING,TRAFFCTL,TRSN_CITY_VEH,TRUCK,VISIBILITY
4005,0,0,0,1,0,8,0,0,19,14,0,3,4,3,3,0,0,0,0,0,4,0,2,0,1,0
4008,0,1,0,1,1,8,0,0,88,13,1,14,4,4,2,0,0,0,0,0,5,0,1,0,0,0
4010,0,1,0,1,0,8,0,0,44,14,3,7,4,3,2,0,1,0,0,1,0,0,2,0,1,0
4012,0,1,0,1,0,8,0,0,44,14,1,12,4,3,2,0,1,0,0,1,0,0,2,0,1,0
4014,0,0,0,1,0,8,0,0,76,3,2,6,4,3,2,0,1,0,0,0,4,0,2,0,0,0
4016,0,0,0,1,0,8,0,0,76,3,2,6,4,3,2,0,1,0,0,0,4,0,2,0,0,0
4017,0,1,0,0,0,3,0,0,40,8,1,7,4,3,14,0,0,1,0,0,0,0,1,1,0,0
4020,0,1,0,1,0,1,0,0,132,21,3,2,0,3,2,0,0,0,8,0,0,0,2,0,0,4
4022,0,1,0,1,0,5,0,0,111,18,1,8,4,3,2,0,1,0,0,0,4,0,2,0,0,0
4023,0,0,0,0,0,3,0,0,88,21,1,6,0,3,2,0,0,1,0,0,4,0,1,1,0,0
4024,0,0,0,1,0,3,1,0,25,15,3,14,4,4,2,0,0,1,0,0,3,0,1,0,0,0
4027,0,0,0,1,0,3,0,0,1,5,3,8,0,3,13,0,0,0,0,0,0,0,2,0,1,0
4029,0,0,0,1,0,3,0,0,1,5,1,7,0,3,2,0,0,0,0,0,0,0,2,0,1,0
4032,1,1,0,0,0,3,0,0,70,9,3,6,4,3,2,0,0,1,4,0,5,0,2,1,0,4
4034,0,1,0,1,0,10,0,0,127,7,0,8,4,3,13,0,0,1,0,0,4,0,2,0,0,0
4035,0,1,0,1,0,8,0,0,131,22,2,6,0,3,2,0,1,0,0,1,4,0,2,0,0,0
4037,0,1,0,1,0,11,0,0,113,18,0,4,4,4,12,0,0,0,0,0,4,0,1,0,0,0
4038,0,0,0,1,0,3,0,0,76,17,2,8,4,4,2,0,0,1,0,0,4,0,1,0,0,0
4040,0,1,0,1,0,3,0,0,112,18,2,11,4,4,12,0,0,0,0,0,4,0,1,0,0,0
4042,0,1,0,1,0,3,0,0,112,18,2,2,4,4,2,0,0,0,0,0,4,0,1,0,0,0
4043,0,0,0,1,0,3,0,0,123,23,0,6,0,3,2,0,0,1,0,0,4,0,2,0,0,0
4045,0,0,0,1,0,3,0,0,31,8,3,4,4,4,2,0,0,1,4,0,4,0,1,0,0,0
4047,0,0,0,1,0,3,0,0,1,21,0,14,0,4,2,0,0,1,0,0,4,0,1,0,0,0
4050,1,1,0,0,0,3,0,0,77,21,2,4,0,3,14,0,0,1,8,0,5,0,2,0,1,5
4053,0,0,0,0,0,3,0,0,18,19,3,6,4,4,14,1,0,0,0,0,3,0,1,0,0,0
4061,0,0,0,1,0,3,0,0,91,2,0,2,0,3,12,0,1,0,0,0,4,0,2,0,0,0
4065,0,0,0,1,0,3,0,0,120,9,3,4,4,4,2,0,0,0,0,0,4,0,1,0,0,0
4066,0,0,0,1,0,3,0,0,120,9,0,8,4,4,5,0,0,0,0,0,4,0,1,0,0,0
4067,0,1,0,1,0,4,0,0,30,12,0,1,4,4,2,0,0,0,0,0,6,0,1,0,0,0
4068,0,1,0,1,0,4,0,0,30,12,0,6,4,4,12,0,0,0,0,0,6,0,1,0,0,0
4070,0,1,0,1,0,4,0,0,131,0,0,3,0,4,2,0,1,0,0,0,4,1,1,0,0,0
4071,0,0,0,1,0,4,1,0,119,11,2,14,4,4,2,0,0,0,0,0,4,0,1,0,0,0
4073,1,0,0,1,0,4,0,0,71,14,3,1,4,3,13,0,0,1,8,0,4,0,2,0,0,5
4076,1,0,1,1,0,4,0,0,79,2,1,2,0,3,2,0,0,1,8,0,4,0,1,0,0,5
4077,0,0,0,1,0,4,0,0,129,21,0,9,0,3,2,0,1,0,1,0,4,0,2,1,0,3
4080,0,0,0,1,0,4,0,0,129,21,0,7,0,3,2,0,1,0,1,0,4,0,2,1,0,3
4082,0,0,0,1,0,4,0,0,129,21,0,4,0,3,12,0,1,0,1,0,4,0,2,1,0,3
4083,0,1,1,1,0,4,0,0,1,21,3,6,0,4,2,0,0,0,1,0,4,1,1,0,0,3
4084,0,1,1,1,0,4,0,0,1,21,3,5,0,4,2,0,0,0,1,0,4,1,1,0,0,3
4086,0,0,0,1,0,4,0,0,1,0,3,7,0,4,2,0,0,0,1,0,4,0,1,0,0,3
4088,0,1,0,1,0,4,0,0,77,12,3,4,4,3,2,0,0,0,0,0,4,0,2,0,0,0
4089,0,1,0,1,0,4,0,0,77,12,0,10,4,3,2,0,0,0,0,0,4,0,2,0,0,0
4090,0,1,1,1,0,4,0,0,57,16,2,9,4,3,2,0,0,0,0,0,5,1,1,0,0,0
4092,0,0,0,1,0,4,0,0,15,14,2,4,4,4,2,0,0,1,0,0,0,0,1,0,0,0
4095,0,1,0,1,0,4,0,0,131,0,1,8,0,4,2,0,1,0,0,0,4,1,1,0,0,0
4097,0,1,0,1,0,4,0,0,80,9,2,13,4,3,13,0,0,1,0,0,4,0,2,0,0,0
4101,0,0,0,1,0,4,0,0,119,18,2,5,4,3,2,0,1,0,0,0,4,0,1,0,0,0
4103,0,0,0,1,0,4,0,0,59,20,2,12,0,3,2,0,0,1,0,0,5,0,2,0,0,0
4105,0,0,0,1,0,4,0,0,128,23,3,10,0,3,2,0,0,1,0,0,4,0,2,0,0,0
4107,0,0,0,1,0,4,1,0,1,15,3,10,4,3,2,0,0,0,0,0,5,0,1,0,0,0
4108,1,0,0,1,0,4,0,0,91,10,0,2,4,3,10,0,0,1,0,0,5,0,2,0,0,0
4110,0,1,0,0,0,4,0,0,1,18,2,5,4,4,6,1,1,0,0,0,3,0,1,0,1,0
4112,0,1,0,0,0,4,0,0,1,18,2,6,4,4,13,1,1,0,0,0,3,0,1,0,1,0
4115,0,1,0,1,0,4,0,0,77,15,2,9,4,3,12,0,1,0,0,1,4,0,2,0,0,0
4116,0,1,0,1,0,7,0,0,128,0,3,5,0,4,2,1,0,0,0,0,4,1,1,0,0,0
4117,0,1,0,1,0,4,0,0,77,15,3,6,4,3,2,0,1,0,0,1,4,0,2,0,0,0
4123,0,1,0,1,0,4,0,0,77,15,1,5,4,3,2,0,1,0,0,1,4,0,2,0,0,0
4127,0,1,0,1,0,1,0,0,132,21,1,2,0,3,2,0,0,0,8,0,0,0,2,0,0,4
4128,1,1,0,0,0,4,0,0,86,13,0,6,4,3,13,0,0,1,8,0,5,0,2,1,0,5
4130,0,1,0,1,0,7,0,0,128,0,0,5,0,4,13,1,0,0,0,0,4,1,1,0,0,0
4131,0,1,0,1,0,1,0,0,28,3,2,3,0,3,12,0,0,0,8,0,4,0,0,0,0,0
4133,0,1,0,1,0,8,0,0,131,22,3,2,0,3,2,0,1,0,0,1,4,0,2,0,0,0
4134,0,1,0,1,0,11,0,0,80,1,0,7,0,3,14,0,0,1,0,0,4,0,2,0,0,0
4135,0,0,0,1,0,2,0,0,84,14,2,7,4,3,2,0,0,0,0,0,5,0,1,1,0,0
4136,0,1,0,1,1,5,0,0,89,21,0,5,0,4,2,0,0,0,0,0,5,0,1,0,0,0
4137,0,0,0,1,0,6,0,0,93,18,0,1,4,4,3,1,0,0,0,0,4,0,1,0,0,0
4138,0,1,0,1,0,1,0,0,28,3,2,2,0,3,2,0,0,0,8,0,4,0,0,0,0,0
4139,0,0,0,1,0,10,0,0,135,9,3,10,4,4,2,0,0,0,1,0,4,0,1,0,0,6
4145,1,0,1,1,0,2,0,0,137,1,3,2,0,4,2,0,1,0,0,0,0,0,1,0,0,0
4146,0,0,0,1,0,10,0,0,135,9,0,4,4,4,2,0,0,0,1,0,4,0,1,0,0,6
4150,0,0,1,1,0,6,0,0,16,22,0,4,0,4,2,0,1,0,0,0,4,0,1,0,0,0
4152,0,0,0,1,0,2,0,0,51,17,1,4,4,3,2,0,0,1,0,0,4,0,1,0,0,0
4153,0,0,0,1,0,4,0,0,3,5,3,6,2,3,2,0,0,1,0,0,4,0,2,0,0,0
4155,0,0,0,1,1,7,0,0,79,10,0,5,4,3,14,0,0,0,0,0,4,0,2,0,0,0
4157,0,0,0,1,0,11,1,0,132,19,2,3,4,3,13,0,0,0,0,0,5,0,2,0,0,0
4161,0,0,0,1,0,8,0,0,112,14,1,6,4,4,2,0,0,0,0,0,0,0,1,0,0,0
4164,0,1,0,1,0,5,0,0,127,13,0,7,4,3,2,0,1,0,0,1,4,0,2,0,0,0
4165,0,1,0,1,0,5,0,0,127,13,0,6,4,3,2,0,1,0,0,1,4,0,2,0,0,0
4167,0,1,0,1,0,5,0,0,127,13,0,7,4,3,2,0,1,0,0,1,4,0,2,0,0,0
4168,0,1,0,1,0,5,0,0,127,13,1,10,4,3,2,0,1,0,0,1,4,0,2,0,0,0
4169,0,1,0,1,0,5,0,0,27,17,0,5,4,4,2,1,0,0,0,0,4,0,1,0,0,0
4170,0,1,0,1,0,5,0,0,27,17,1,3,4,4,13,1,0,0,0,0,4,0,1,0,0,0
4171,0,0,0,1,1,5,0,0,110,19,3,3,4,3,14,0,0,0,8,0,5,0,2,0,0,5
4173,0,0,0,1,0,2,0,0,34,16,0,9,4,4,10,0,0,1,0,0,3,0,1,0,0,0
4178,0,0,0,1,0,5,1,0,65,13,1,5,4,3,2,0,0,0,0,0,5,0,2,0,0,0
4179,0,0,0,1,0,5,1,0,65,13,3,7,4,3,12,0,0,0,0,0,5,0,2,0,0,0
4181,0,0,0,1,0,5,1,0,65,13,2,5,4,3,13,0,0,0,0,0,5,0,2,0,0,0
4182,0,0,0,1,0,5,1,0,1,15,0,11,4,3,2,0,0,0,8,0,4,0,2,0,0,5
4184,0,1,0,1,0,5,0,0,137,23,1,4,0,3,13,0,0,1,8,0,4,0,2,0,0,5
4190,0,0,0,1,0,5,0,0,2,12,0,6,4,4,2,0,1,0,8,0,0,0,1,0,0,5
4191,0,1,0,1,0,5,0,0,43,15,0,6,4,3,2,0,0,0,8,0,4,0,2,0,0,5
4192,0,1,0,1,0,5,0,0,43,15,0,8,4,3,12,0,0,0,8,0,4,0,2,0,0,5
4193,0,1,0,1,0,5,0,0,43,15,0,4,4,3,12,0,0,0,8,0,4,0,2,0,0,5
4194,0,1,0,1,0,5,0,0,124,21,2,7,0,3,13,0,0,1,8,0,4,0,2,0,0,5
4198,0,1,0,1,0,6,0,0,64,16,1,5,4,3,14,0,0,1,0,0,5,0,2,0,0,0
4200,0,0,0,1,1,6,0,0,99,8,3,7,4,3,12,0,0,0,0,0,4,0,2,0,0,0
4203,0,1,0,1,0,6,0,0,76,20,2,9,0,3,11,0,1,1,0,1,4,0,2,0,0,0
4204,0,1,0,1,0,6,0,0,76,20,2,10,0,3,2,0,1,1,0,1,4,0,2,0,0,0
4208,0,1,0,1,0,6,0,0,76,20,3,2,0,3,2,0,1,1,0,1,4,0,2,0,0,0
4212,0,1,0,1,0,6,0,0,31,16,2,4,4,4,11,0,1,0,0,0,4,0,1,0,0,0
4214,0,1,0,1,0,6,0,0,31,16,2,11,4,4,12,0,1,0,0,0,4,0,1,0,0,0
4216,0,1,0,1,0,6,0,0,17,17,0,4,4,3,2,0,1,0,0,1,4,1,2,0,0,0
4220,0,1,0,1,0,6,0,0,17,17,1,6,4,3,2,0,1,0,0,1,4,1,2,0,0,0
4221,0,0,0,1,0,6,0,0,36,12,3,7,4,3,2,1,0,0,0,0,4,0,2,0,0,0
4223,0,0,0,1,0,6,0,0,36,12,0,11,4,3,3,1,0,0,0,0,4,0,2,0,0,0
4225,0,0,0,1,0,6,0,0,57,14,2,4,4,4,11,0,1,0,0,0,3,0,1,0,0,0
4226,0,0,0,1,0,6,0,0,16,12,0,14,4,3,13,1,0,0,0,0,4,0,1,0,0,0
4227,0,0,0,1,0,6,0,0,57,14,2,6,4,4,11,0,1,0,0,0,3,0,1,0,0,0
4229,0,0,0,1,0,6,0,0,87,21,1,5,0,3,11,0,1,1,0,0,4,0,1,0,0,0
4231,0,0,0,1,0,6,0,0,87,21,2,4,0,3,13,0,1,1,0,0,4,0,1,0,0,0
4234,0,0,0,1,0,6,0,0,16,12,3,2,4,3,2,1,0,0,0,0,4,0,1,0,0,0
4235,1,1,0,1,0,6,0,0,1,15,0,5,4,3,11,1,0,0,0,0,4,0,2,0,0,0
4236,1,1,0,1,0,6,0,0,1,15,3,5,4,3,13,1,0,0,0,0,4,0,2,0,0,0
4238,0,1,0,1,0,6,0,0,27,18,0,2,4,4,2,0,0,0,0,0,4,0,2,0,0,0
4239,0,1,0,1,0,6,0,0,27,18,0,11,4,4,12,0,0,0,0,0,4,0,2,0,0,0
4240,0,0,0,1,1,6,0,0,64,20,2,6,4,4,7,0,0,0,0,0,5,0,1,0,0,0
4242,0,0,0,0,0,6,0,0,16,16,1,5,4,3,2,1,0,0,0,0,4,0,1,0,0,0
4245,0,0,0,1,0,6,0,0,49,16,3,2,4,3,2,0,0,1,0,0,4,0,2,0,0,0
4248,0,0,0,1,0,6,0,0,102,15,3,8,4,3,2,0,0,1,0,0,4,0,2,0,0,0
4249,0,0,0,1,0,6,0,0,102,15,3,8,4,3,2,0,0,1,0,0,4,0,2,0,0,0
4255,0,0,0,1,0,6,0,0,87,10,2,9,4,4,11,0,1,0,0,0,5,0,1,0,0,0
4257,0,0,0,1,0,6,0,0,87,10,2,8,4,4,12,0,1,0,0,0,5,0,1,0,0,0
4258,0,0,0,1,0,6,0,0,54,17,2,5,4,3,2,1,0,0,0,0,4,0,1,0,0,0
4259,0,0,0,1,0,6,0,0,54,17,1,7,4,3,2,1,0,0,0,0,4,0,1,0,0,0
4260,1,0,0,0,0,6,0,0,90,17,1,10,4,4,2,0,0,1,8,0,4,0,1,0,1,5
4261,0,1,0,1,0,6,0,0,102,8,2,7,4,4,11,0,1,0,0,0,4,0,1,0,0,0
4262,0,1,0,1,0,6,0,0,102,8,2,6,4,4,12,0,1,0,0,0,4,0,1,0,0,0
4265,0,0,0,1,0,6,0,0,93,18,0,5,4,4,11,1,0,0,0,0,4,0,1,0,0,0
4268,0,0,0,1,0,8,0,0,112,14,2,8,4,4,2,0,0,0,0,0,0,0,1,0,0,0
4269,0,1,0,1,0,1,0,0,1,8,1,7,4,4,13,0,0,0,0,0,4,0,1,0,0,0
4272,0,0,0,1,0,4,0,0,8,23,1,8,0,3,13,0,0,0,0,0,4,0,2,0,0,0
4274,0,1,0,1,0,1,0,0,1,8,2,9,4,4,2,0,0,0,0,0,4,0,1,0,0,0
4275,0,0,0,1,0,1,0,0,118,12,2,12,4,3,0,0,0,1,0,0,4,0,2,0,0,0
4282,0,0,0,1,0,1,0,0,129,7,0,10,4,4,2,0,1,0,8,0,5,0,1,0,0,0
4283,0,0,0,1,0,1,0,0,129,7,2,5,4,4,2,0,1,0,8,0,5,0,1,0,0,0
4284,1,1,0,1,0,1,0,0,52,13,1,8,4,3,13,0,0,1,0,0,4,0,2,0,0,0
4287,0,0,0,0,0,1,0,0,109,16,3,8,4,4,2,0,0,1,6,0,4,0,1,1,0,6
4290,0,1,0,1,0,1,0,0,78,14,2,7,4,3,12,0,1,0,6,0,4,0,2,0,0,0
4291,0,1,0,1,0,1,0,0,78,14,2,3,4,3,2,0,1,0,6,0,4,0,2,0,0,0
4293,0,0,0,1,0,1,0,0,36,14,1,2,4,3,13,0,0,1,6,0,4,0,2,0,0,0
4297,0,1,0,1,0,1,0,0,70,16,3,11,4,3,13,0,0,1,8,0,5,0,2,0,0,0
4300,0,0,0,1,0,1,1,0,110,18,2,3,0,3,2,0,0,0,0,0,4,0,1,0,0,0
4301,0,0,0,1,0,1,1,0,110,18,2,11,0,3,2,0,0,0,0,0,4,0,1,0,0,0
4302,0,0,0,1,0,1,0,0,132,8,1,7,4,3,13,0,1,0,0,0,5,0,2,0,0,0
4304,0,0,0,1,0,1,0,0,132,8,0,1,4,3,2,0,1,0,0,0,5,0,2,0,0,0
4305,0,1,0,1,0,1,0,0,43,11,2,8,4,3,13,0,0,1,0,0,4,0,2,0,0,0
4308,0,0,0,1,0,1,0,0,137,9,3,14,4,4,2,0,0,1,3,0,4,0,1,0,0,6
4310,0,0,0,1,0,1,1,0,130,11,0,14,4,3,2,0,0,0,0,0,4,0,2,0,0,0
4311,0,1,0,1,0,1,0,0,7,13,0,6,4,3,13,0,0,1,0,0,4,0,2,0,0,0
4314,0,1,0,1,0,1,0,0,131,13,1,5,4,3,13,0,0,1,8,0,5,0,2,0,0,6
4317,0,1,0,1,0,1,0,0,31,15,2,7,4,3,2,0,0,0,6,1,4,0,2,1,0,6
4318,0,1,0,1,0,1,0,0,31,15,0,7,4,3,2,0,0,0,6,1,4,0,2,1,0,6
4320,0,0,0,1,0,1,0,0,58,15,1,11,6,3,2,0,1,0,3,0,4,0,1,0,0,0
4321,0,0,0,1,0,1,0,0,56,18,0,9,0,3,2,0,1,0,1,0,4,0,2,0,0,6
4322,0,0,0,1,0,1,0,0,56,18,3,5,0,3,13,0,1,0,1,0,4,0,2,0,0,6
4325,0,0,0,1,0,1,0,0,77,13,3,8,4,3,2,0,1,0,8,0,4,0,2,0,1,0
4326,0,0,0,1,0,1,0,0,77,13,3,3,4,3,13,0,1,0,8,0,4,0,2,0,1,0
4327,0,0,0,1,0,1,0,0,58,15,2,12,6,3,2,0,1,0,3,0,4,0,1,0,0,0
4330,0,1,0,1,0,1,0,0,70,0,3,9,0,3,2,0,0,0,0,0,4,0,2,0,0,0
4331,0,0,0,1,0,11,0,0,19,0,3,1,0,3,3,0,0,0,0,0,4,0,1,1,0,0
4332,0,1,0,1,0,1,0,0,70,0,0,2,0,3,13,0,0,0,0,0,4,0,2,0,0,0
4334,0,0,0,1,0,1,0,0,75,13,0,7,4,3,12,0,0,0,5,0,4,0,1,0,0,6
4335,0,0,0,1,0,1,0,0,75,13,0,2,4,3,11,0,0,0,5,0,4,0,1,0,0,6
4337,0,0,0,1,0,1,0,0,20,21,2,13,0,3,5,0,1,0,3,0,4,0,1,0,0,0
4338,0,1,0,1,0,1,0,0,110,17,1,6,6,3,12,0,0,0,0,0,4,0,2,0,0,0
4341,0,1,0,1,0,1,0,0,110,17,1,5,6,3,2,0,0,0,0,0,4,0,2,0,0,0
4342,0,1,0,1,0,2,0,0,65,9,2,8,4,3,13,0,0,1,0,0,5,0,2,0,0,0
4345,0,0,0,1,0,2,0,0,27,13,2,2,4,4,2,0,1,0,0,0,4,0,1,0,0,0
4348,0,0,0,1,0,2,0,0,27,13,0,2,4,4,12,0,1,0,0,0,4,0,1,0,0,0
4352,0,0,0,1,0,2,0,0,27,13,1,4,4,4,13,0,1,0,0,0,4,0,1,0,0,0
4353,0,1,0,1,0,2,0,0,122,14,2,8,4,3,13,0,0,1,0,0,4,0,2,0,0,0
4355,1,1,0,0,0,2,0,0,22,16,2,9,4,3,13,0,0,1,0,0,4,0,2,0,1,0
4358,0,0,0,1,0,2,0,0,40,9,2,5,4,3,13,0,0,1,0,0,4,0,2,0,0,0
4360,0,0,0,1,1,2,0,0,89,18,3,8,0,4,2,0,0,0,0,0,4,0,1,0,0,0
4362,0,0,0,1,0,2,0,0,66,0,1,5,0,4,2,0,0,1,0,0,4,0,1,0,0,0
4366,0,0,0,1,0,2,0,0,84,14,1,5,4,3,2,0,0,0,0,0,5,0,1,1,0,0
4368,0,0,0,1,0,4,0,0,8,23,2,6,0,3,2,0,0,0,0,0,4,0,2,0,0,0
4369,0,0,0,1,1,7,0,0,72,2,1,8,0,3,2,0,0,0,0,0,4,0,2,0,0,0
4371,0,0,0,1,0,8,0,0,98,21,2,2,0,4,2,0,0,1,0,0,4,0,1,0,0,0
4376,0,0,0,1,0,10,0,0,27,17,0,3,4,4,2,0,1,0,0,0,6,0,1,0,0,0
4377,0,1,0,1,0,6,0,0,10,22,0,6,0,3,13,0,0,0,0,0,4,0,0,0,0,0
4380,0,0,0,1,0,4,0,0,70,17,2,4,4,4,11,0,0,1,0,0,3,0,1,0,0,0
4383,0,0,0,1,0,11,0,0,19,0,3,6,0,3,2,0,0,0,0,0,4,0,1,1,0,0
4384,0,1,0,1,0,6,0,0,10,22,3,2,0,3,2,0,0,0,0,0,4,0,0,0,0,0
4390,0,1,0,1,0,4,0,0,77,10,0,5,4,3,2,0,0,1,0,0,5,0,2,0,0,0
4391,0,0,0,1,0,6,0,0,95,10,2,12,4,3,10,0,0,1,0,0,4,0,2,0,0,0
4392,0,0,0,1,0,8,0,0,83,18,1,2,4,4,13,0,1,0,0,0,3,0,1,0,0,0
4393,0,1,0,1,0,2,0,0,130,6,3,9,0,3,13,0,0,1,0,0,4,0,2,0,0,0
4395,1,0,0,1,0,7,0,0,60,11,2,6,4,3,2,0,1,1,0,0,4,0,2,0,0,0
4396,0,0,0,1,0,11,0,0,72,17,1,7,0,3,13,0,0,1,8,0,5,0,2,0,0,5
4397,0,1,0,1,0,10,0,0,76,18,1,11,0,3,13,0,1,1,0,0,4,1,2,0,0,0
4403,0,1,0,1,1,11,0,0,70,18,2,6,0,3,14,0,0,0,8,0,4,0,1,0,0,5
4405,0,1,0,1,0,4,0,0,119,5,2,8,0,3,2,0,0,0,0,1,4,0,2,0,0,0
4406,0,1,0,1,0,10,0,0,76,18,2,2,0,3,0,0,1,1,0,0,4,1,2,0,0,0
4408,0,0,0,1,0,2,0,0,44,9,2,8,4,4,11,0,1,0,0,0,4,0,1,0,0,0
4410,0,0,1,1,0,6,0,0,117,14,2,10,4,3,2,0,0,0,0,0,0,0,2,0,0,0
4414,0,1,0,1,0,4,0,0,119,5,0,3,0,3,2,0,0,0,0,1,4,0,2,0,0,0
4417,0,1,0,1,0,7,0,0,63,16,1,11,4,3,13,1,0,0,0,0,5,0,2,0,0,0
4418,0,1,0,1,0,8,0,0,136,14,1,11,4,3,2,0,0,0,0,1,4,0,2,0,0,0
4421,0,0,0,1,0,2,0,0,122,14,2,10,4,3,2,0,0,1,0,0,4,0,2,0,0,0
4422,0,1,0,1,0,10,0,0,7,21,1,8,0,3,2,0,0,1,0,1,4,0,2,0,0,0
4423,1,0,0,1,0,11,0,0,117,17,1,12,0,4,2,0,1,1,8,0,4,0,1,0,0,5
4425,0,1,0,1,0,8,0,0,136,14,3,9,4,3,2,0,0,0,0,1,4,0,2,0,0,0
4426,0,0,0,1,0,8,0,0,90,2,1,6,0,3,2,0,0,1,0,0,4,0,2,0,0,4
4431,0,1,0,1,0,8,0,0,83,19,0,2,4,3,13,0,0,1,0,0,5,0,2,0,0,0
4434,0,0,0,0,1,8,0,0,41,7,1,9,4,3,2,0,0,0,0,0,4,0,2,0,0,0
4436,0,1,0,1,0,8,0,0,50,13,2,2,4,3,14,0,0,1,0,0,4,0,2,0,0,0
4438,0,1,0,1,0,8,0,0,87,18,1,8,4,3,2,1,0,0,0,0,5,0,2,0,0,0
4439,0,1,0,1,0,8,0,0,87,18,3,9,4,3,13,1,0,0,0,0,5,0,2,0,0,0
4441,0,1,0,1,0,8,0,0,63,0,0,4,0,3,13,0,0,0,0,0,4,0,2,0,0,0
4442,0,1,0,1,0,8,0,0,63,0,3,10,0,3,2,0,0,0,0,0,4,0,2,0,0,0
4443,0,1,0,1,0,8,0,0,117,10,1,7,4,4,2,0,0,1,0,0,5,0,2,0,0,0
4446,0,1,0,1,0,8,0,0,116,20,0,7,0,3,2,0,0,0,8,0,4,0,2,0,0,5
4447,0,1,0,1,0,8,0,0,116,20,1,6,0,3,2,0,0,0,8,0,4,0,2,0,0,5
4449,0,0,0,1,0,8,0,0,26,5,1,11,0,3,2,0,0,1,0,0,4,0,1,0,0,0
4451,0,1,0,1,0,8,0,0,136,18,0,6,4,3,2,1,0,0,0,0,5,0,1,0,0,0
4453,0,1,0,1,0,8,0,0,136,18,0,4,4,3,2,1,0,0,0,0,5,0,1,0,0,0
4454,0,0,0,1,0,8,0,0,127,7,2,8,4,3,13,0,0,0,8,0,4,0,2,0,0,5
4455,0,0,0,1,0,8,0,0,127,7,3,6,4,3,12,0,0,0,8,0,4,0,2,0,0,5
4456,1,1,0,1,0,8,0,0,31,9,1,4,4,3,13,0,0,1,0,0,4,0,2,0,0,0
4458,0,1,0,1,0,8,0,0,131,18,0,10,4,3,13,1,0,0,0,1,4,0,2,0,0,0
4460,0,1,0,1,0,8,0,0,131,18,2,3,4,3,2,1,0,0,0,1,4,0,2,0,0,0
4462,0,0,0,1,0,8,0,0,55,21,0,8,0,4,2,0,0,1,0,0,4,0,1,0,0,0
4464,1,0,0,1,0,8,0,0,76,21,3,6,0,4,2,0,0,1,0,0,4,0,1,0,0,0
4467,0,0,0,1,1,9,0,0,78,10,1,6,4,4,2,0,0,0,0,0,0,0,1,0,0,0
4468,0,0,0,1,1,9,0,0,78,10,1,11,4,4,7,0,0,0,0,0,0,0,1,0,0,0
4470,1,0,0,0,1,9,0,0,78,12,2,7,4,3,2,0,0,0,0,0,4,0,2,1,0,0
4472,0,0,0,1,1,9,0,0,76,14,2,3,4,3,2,0,0,0,0,0,4,0,2,0,0,0
4475,0,1,0,1,0,9,0,0,51,20,3,9,0,4,2,0,0,1,0,0,4,0,1,0,0,0
4477,0,1,0,1,0,9,0,0,131,21,2,1,0,4,2,0,1,0,0,0,3,1,1,0,0,0
4481,0,1,0,1,0,9,0,0,17,23,3,2,0,3,13,0,0,0,0,1,4,0,2,0,0,0
4482,0,1,0,1,0,9,0,0,17,23,1,2,0,3,2,0,0,0,0,1,4,0,2,0,0,0
4483,0,0,0,1,0,9,0,0,39,17,2,5,4,3,2,0,0,1,0,0,4,0,1,0,0,0
4485,0,1,1,1,0,9,0,0,21,22,0,3,0,4,2,0,0,1,0,0,4,1,1,0,0,0
4487,0,1,0,0,0,9,0,0,124,11,3,2,4,3,14,0,0,1,0,0,4,0,1,0,1,0
4491,0,0,0,1,0,9,0,0,63,15,3,7,4,3,2,1,0,0,0,0,5,0,1,0,0,0
4493,0,0,0,1,0,9,0,0,63,15,0,4,4,3,3,1,0,0,0,0,5,0,1,0,0,0
4495,0,1,0,1,0,9,0,0,77,19,0,4,0,4,2,1,1,0,0,0,4,0,1,0,0,0
4496,0,1,0,1,0,9,0,0,77,19,0,6,0,4,14,1,1,0,0,0,4,0,1,0,0,0
4497,0,0,0,1,0,9,0,0,73,14,3,3,4,3,2,1,0,0,0,0,5,0,1,0,0,0
4500,0,0,0,1,0,9,0,0,73,14,3,2,4,3,3,1,0,0,0,0,5,0,1,0,0,0
4503,0,1,0,1,0,9,0,0,63,14,3,10,4,3,2,0,0,1,0,0,4,0,2,0,0,0
4504,0,0,0,1,1,9,0,0,112,11,3,13,4,3,13,0,0,0,0,0,0,0,1,0,0,0
4506,0,0,0,1,0,9,1,0,38,12,0,7,4,4,2,0,0,1,0,0,4,0,1,0,0,0
4508,0,0,0,1,0,9,1,0,38,12,3,8,4,4,2,0,0,1,0,0,4,0,1,0,0,0
4510,1,0,0,1,0,9,0,0,119,20,1,5,0,3,2,0,0,1,0,0,4,0,2,0,0,0
4512,0,1,0,1,0,9,0,0,45,14,3,4,4,4,2,1,0,0,0,0,0,1,1,0,0,0
4513,0,1,0,1,0,9,0,0,45,14,0,2,4,4,13,1,0,0,0,0,0,1,1,0,0,0
4514,0,0,0,1,1,9,0,0,122,21,3,4,0,3,2,0,1,0,0,0,4,0,2,0,0,0
4518,0,1,0,1,0,7,0,0,63,16,3,9,4,3,2,1,0,0,0,0,5,0,2,0,0,0
